time,Depth,Velocity E [cm/s],Velocity N [cm/s],Magnitude [cm/s],Direction [Degrees],source_file
09/03/2024 20:00,9,-0.440666667,1.815333333,1.868,346.356,KNW06_Currents.csv
09/03/2024 21:00,9,0.164666667,1.732,1.74,5.431,KNW06_Currents.csv
09/03/2024 22:00,9,-0.302,1.918666667,1.942,351.055,KNW06_Currents.csv
09/03/2024 23:00,9,-0.619333333,2.323333333,2.404,345.074,KNW06_Currents.csv
10/03/2024 00:00,9,0.305333333,-0.59,0.664,152.638,KNW06_Currents.csv
10/03/2024 01:00,9,0.434666667,-0.626666667,0.763,145.254,KNW06_Currents.csv
10/03/2024 02:00,9,0.873333333,-0.572,1.044,123.223,KNW06_Currents.csv
10/03/2024 03:00,9,0.736666667,-1.092666667,1.318,146.012,KNW06_Currents.csv
10/03/2024 04:00,9,0.568666667,-1.698666667,1.791,161.491,KNW06_Currents.csv
10/03/2024 05:00,9,0.639333333,-1.442,1.577,156.089,KNW06_Currents.csv
10/03/2024 06:00,9,0.557333333,-1.277333333,1.394,156.427,KNW06_Currents.csv
10/03/2024 07:00,9,0.642,-1.624,1.746,158.43,KNW06_Currents.csv
10/03/2024 08:00,9,0.435333333,-1.584,1.643,164.633,KNW06_Currents.csv
10/03/2024 09:00,9,0.76,-1.925333333,2.07,158.459,KNW06_Currents.csv
10/03/2024 10:00,9,1.084666667,-2.037333333,2.308,151.969,KNW06_Currents.csv
10/03/2024 11:00,9,0.456,-1.635333333,1.698,164.419,KNW06_Currents.csv
10/03/2024 12:00,9,0.984666667,-1.606666667,1.884,148.497,KNW06_Currents.csv
10/03/2024 13:00,9,-0.268,-1.366,1.392,191.1,KNW06_Currents.csv
10/03/2024 14:00,9,0.007333333,-1.64,1.64,179.744,KNW06_Currents.csv
10/03/2024 15:00,9,-0.923333333,-1.729333333,1.96,208.099,KNW06_Currents.csv
10/03/2024 16:00,9,-1.342666667,-1.608666667,2.095,219.85,KNW06_Currents.csv
10/03/2024 17:00,9,-0.846666667,-0.373333333,0.925,246.205,KNW06_Currents.csv
10/03/2024 18:00,9,-0.736666667,-0.693333333,1.012,226.736,KNW06_Currents.csv
10/03/2024 19:00,9,-0.620666667,-1.030666667,1.203,211.056,KNW06_Currents.csv
10/03/2024 20:00,9,-1.144666667,-2.051333333,2.349,209.162,KNW06_Currents.csv
10/03/2024 21:00,9,-0.876,-2.015333333,2.197,203.493,KNW06_Currents.csv
10/03/2024 22:00,9,-0.581333333,-1.984,2.067,196.331,KNW06_Currents.csv
10/03/2024 23:00,9,-0.814,-2.126666667,2.277,200.945,KNW06_Currents.csv
02/04/2024 00:00,9,2.052542373,2.008305085,2.872,45.624,KNW02_Currents.csv
02/04/2024 01:00,9,1.58779661,2.127288136,2.655,36.737,KNW02_Currents.csv
02/04/2024 02:00,9,2.185423729,2.917966102,3.646,36.832,KNW02_Currents.csv
02/04/2024 03:00,9,1.386949153,2.010169492,2.442,34.604,KNW02_Currents.csv
02/04/2024 04:00,9,1.017627119,1.340677966,1.683,37.2,KNW02_Currents.csv
02/04/2024 05:00,9,1.188474576,1.580677966,1.978,36.939,KNW02_Currents.csv
02/04/2024 06:00,9,1.589152542,0.64440678,1.715,67.927,KNW02_Currents.csv
02/04/2024 07:00,9,0.768135593,1.302881356,1.512,30.522,KNW02_Currents.csv
02/04/2024 08:00,9,1.262711864,0.692711864,1.44,61.251,KNW02_Currents.csv
02/04/2024 09:00,9,1.207457627,0.519152542,1.314,66.734,KNW02_Currents.csv
02/04/2024 10:00,9,-0.108305085,0.061694915,0.125,299.668,KNW02_Currents.csv
02/04/2024 11:00,9,0.174237288,-0.298135593,0.345,149.697,KNW02_Currents.csv
02/04/2024 12:00,9,0.63779661,0.371864407,0.738,59.756,KNW02_Currents.csv
02/04/2024 13:00,9,-0.07,-0.263389831,0.273,194.883,KNW02_Currents.csv
02/04/2024 14:00,9,0.040847458,-0.39779661,0.4,174.137,KNW02_Currents.csv
02/04/2024 15:00,9,0.679491525,-0.259661017,0.727,110.914,KNW02_Currents.csv
02/04/2024 16:00,9,-0.701525424,-0.667457627,0.968,226.426,KNW02_Currents.csv
02/04/2024 17:00,9,0.16220339,-0.710508475,0.729,167.14,KNW02_Currents.csv
02/04/2024 18:00,9,1.243898305,-1.035254237,1.618,129.769,KNW02_Currents.csv
02/04/2024 19:00,9,0.152372881,-1.10559322,1.116,172.153,KNW02_Currents.csv
02/04/2024 20:00,9,0.015762712,-0.060677966,0.063,165.438,KNW02_Currents.csv
02/04/2024 21:00,9,-0.498305085,0.22440678,0.547,294.244,KNW02_Currents.csv
02/04/2024 22:00,9,1.147966102,-0.59220339,1.292,117.288,KNW02_Currents.csv
02/04/2024 23:00,9,0.713050847,-0.298135593,0.773,112.69,KNW02_Currents.csv
03/04/2024 00:00,9,-0.005932203,-2.537118644,2.537,180.134,KNW02_Currents.csv
03/04/2024 01:00,9,-0.014067797,-2.1,2.1,180.384,KNW02_Currents.csv
03/04/2024 02:00,9,0.452542373,-3.512711864,3.542,172.659,KNW02_Currents.csv
03/04/2024 03:00,9,0.113050847,-2.494067797,2.497,177.405,KNW02_Currents.csv
03/04/2024 04:00,9,0.560677966,-2.621186441,2.68,167.926,KNW02_Currents.csv
03/04/2024 05:00,9,0.441355932,-2.878305085,2.912,171.282,KNW02_Currents.csv
03/04/2024 06:00,9,0.626779661,-2.810847458,2.88,167.429,KNW02_Currents.csv
03/04/2024 07:00,9,0.340169492,-3.546271186,3.563,174.521,KNW02_Currents.csv
03/04/2024 08:00,9,0.017627119,-3.24440678,3.244,179.689,KNW02_Currents.csv
03/04/2024 09:00,9,0.526779661,-3.078474576,3.123,170.29,KNW02_Currents.csv
03/04/2024 10:00,9,-0.198983051,-2.755084746,2.762,184.131,KNW02_Currents.csv
03/04/2024 11:00,9,-0.266949153,-3.300677966,3.311,184.624,KNW02_Currents.csv
03/04/2024 12:00,9,-1.377118644,-3.106949153,3.398,203.905,KNW02_Currents.csv
03/04/2024 13:00,9,-0.756271186,-3.966101695,4.038,190.796,KNW02_Currents.csv
03/04/2024 14:00,9,-0.718305085,-3.39,3.465,191.963,KNW02_Currents.csv
03/04/2024 15:00,9,-0.531864407,-2.287118644,2.348,193.091,KNW02_Currents.csv
03/04/2024 16:00,9,-0.40559322,-0.838305085,0.931,205.819,KNW02_Currents.csv
03/04/2024 17:00,9,0.618644068,-0.960508475,1.142,147.215,KNW02_Currents.csv
03/04/2024 18:00,9,0.462881356,-1.238644068,1.322,159.509,KNW02_Currents.csv
03/04/2024 19:00,9,1.176271186,0.364915254,1.232,72.765,KNW02_Currents.csv
03/04/2024 20:00,9,1.141016949,0.179661017,1.155,81.052,KNW02_Currents.csv
03/04/2024 21:00,9,0.635254237,-0.736440678,0.973,139.219,KNW02_Currents.csv
03/04/2024 22:00,9,0.517288136,-0.566101695,0.767,137.58,KNW02_Currents.csv
03/04/2024 23:00,9,0.417457627,-1.330677966,1.395,162.582,KNW02_Currents.csv
04/04/2024 00:00,9,0.416,-1.570666667,1.625,165.165,KNW03_Currents.csv
04/04/2024 01:00,9,0.228666667,-1.488666667,1.506,171.267,KNW03_Currents.csv
04/04/2024 02:00,9,0.023333333,-1.104,1.104,178.789,KNW03_Currents.csv
04/04/2024 03:00,9,0.12,-1.152666667,1.159,174.057,KNW03_Currents.csv
04/04/2024 04:00,9,-0.166666667,-0.921333333,0.936,190.254,KNW03_Currents.csv
04/04/2024 05:00,9,-0.116666667,-0.752,0.761,188.819,KNW03_Currents.csv
04/04/2024 06:00,9,-0.467333333,-0.544666667,0.718,220.63,KNW03_Currents.csv
04/04/2024 07:00,9,-1.112,-0.871333333,1.413,231.919,KNW03_Currents.csv
04/04/2024 08:00,9,-1.835333333,-0.992666667,2.087,241.593,KNW03_Currents.csv
04/04/2024 09:00,9,-0.402666667,-0.246,0.472,238.578,KNW03_Currents.csv
04/04/2024 10:00,9,-0.637333333,-0.120666667,0.649,259.279,KNW03_Currents.csv
04/04/2024 11:00,9,-0.308666667,0.375333333,0.486,320.567,KNW03_Currents.csv
04/04/2024 12:00,9,0.192,-0.131333333,0.233,124.373,KNW03_Currents.csv
04/04/2024 13:00,9,-0.273333333,-0.79,0.836,199.085,KNW03_Currents.csv
04/04/2024 14:00,9,-0.504,-1.066,1.179,205.305,KNW03_Currents.csv
04/04/2024 15:00,9,-0.759333333,-0.766,1.079,224.75,KNW03_Currents.csv
04/04/2024 16:00,9,-0.274666667,-0.876666667,0.919,197.396,KNW03_Currents.csv
04/04/2024 17:00,9,0.408666667,-1.322,1.384,162.822,KNW03_Currents.csv
04/04/2024 18:00,9,0.982,-1.070666667,1.453,137.473,KNW03_Currents.csv
04/04/2024 19:00,9,0.541333333,-1.277333333,1.387,157.033,KNW03_Currents.csv
04/04/2024 20:00,9,0.248666667,-1.338,1.361,169.472,KNW03_Currents.csv
04/04/2024 21:00,9,0.401333333,-0.600666667,0.722,146.251,KNW03_Currents.csv
04/04/2024 22:00,9,0.588,-0.407333333,0.715,124.712,KNW03_Currents.csv
04/04/2024 23:00,9,0.409333333,-0.246666667,0.478,121.073,KNW03_Currents.csv
05/04/2024 00:00,9,0.715333333,-2.769333333,2.86,165.517,KNW03_Currents.csv
05/04/2024 01:00,9,0.767333333,-2.764,2.869,164.484,KNW03_Currents.csv
05/04/2024 02:00,9,0.239333333,-2.339333333,2.352,174.158,KNW03_Currents.csv
05/04/2024 03:00,9,0.378666667,-2.577333333,2.605,171.642,KNW03_Currents.csv
05/04/2024 04:00,9,1.187333333,-2.362666667,2.644,153.319,KNW03_Currents.csv
05/04/2024 05:00,9,1.295333333,-1.462666667,1.954,138.472,KNW03_Currents.csv
05/04/2024 06:00,9,-0.084,-1.445333333,1.448,183.326,KNW03_Currents.csv
05/04/2024 07:00,9,-0.719333333,-0.32,0.787,246.018,KNW03_Currents.csv
05/04/2024 08:00,9,-0.866666667,-1.072,1.379,218.954,KNW03_Currents.csv
05/04/2024 09:00,9,-0.75,-1.245333333,1.454,211.058,KNW03_Currents.csv
05/04/2024 10:00,9,-0.93,-0.703333333,1.166,232.901,KNW03_Currents.csv
05/04/2024 11:00,9,-1.744666667,-0.35,1.779,258.656,KNW03_Currents.csv
05/04/2024 12:00,9,-2.586,0.675333333,2.673,284.636,KNW03_Currents.csv
05/04/2024 13:00,9,-1.884,0.664,1.998,289.415,KNW03_Currents.csv
05/04/2024 14:00,9,-0.702,1.188666667,1.38,329.435,KNW03_Currents.csv
05/04/2024 15:00,9,-0.330666667,0.563333333,0.653,329.588,KNW03_Currents.csv
05/04/2024 16:00,9,-0.056,1.314666667,1.316,357.561,KNW03_Currents.csv
05/04/2024 17:00,9,0.181333333,0.935333333,0.953,10.972,KNW03_Currents.csv
05/04/2024 18:00,9,0.236666667,0.558,0.606,22.983,KNW03_Currents.csv
05/04/2024 19:00,9,-0.102,0.082666667,0.131,309.023,KNW03_Currents.csv
05/04/2024 20:00,9,-0.128,-0.336,0.36,200.854,KNW03_Currents.csv
05/04/2024 21:00,9,-0.514,-0.688666667,0.859,216.737,KNW03_Currents.csv
05/04/2024 22:00,9,-0.708,-0.682666667,0.984,226.044,KNW03_Currents.csv
05/04/2024 23:00,9,-0.55,-0.434666667,0.701,231.681,KNW03_Currents.csv
06/04/2024 00:00,9,-2.050666667,0.129333333,2.055,273.609,KNW03_Currents.csv
06/04/2024 01:00,9,-1.371333333,2.037333333,2.456,326.055,KNW03_Currents.csv
06/04/2024 02:00,9,-0.040666667,3.154,3.154,359.261,KNW03_Currents.csv
06/04/2024 03:00,9,1.352666667,3.003333333,3.294,24.246,KNW03_Currents.csv
06/04/2024 04:00,9,0.656666667,1.487333333,1.626,23.822,KNW03_Currents.csv
06/04/2024 05:00,9,0.403333333,0.911333333,0.997,23.873,KNW03_Currents.csv
06/04/2024 06:00,9,0.062,0.468,0.472,7.547,KNW03_Currents.csv
06/04/2024 07:00,9,-0.016,0.072666667,0.074,347.583,KNW03_Currents.csv
06/04/2024 08:00,9,-0.36,-0.577333333,0.68,211.946,KNW03_Currents.csv
06/04/2024 09:00,9,-0.560666667,-0.843333333,1.013,213.617,KNW03_Currents.csv
06/04/2024 10:00,9,-0.082,-0.416,0.424,191.151,KNW03_Currents.csv
06/04/2024 11:00,9,-0.248,-0.780666667,0.819,197.624,KNW03_Currents.csv
06/04/2024 12:00,9,0.532,-0.464,0.706,131.094,KNW03_Currents.csv
06/04/2024 13:00,9,0.097333333,-0.968,0.973,174.258,KNW03_Currents.csv
06/04/2024 14:00,9,-0.802,-1.288,1.517,211.909,KNW03_Currents.csv
06/04/2024 15:00,9,-0.066666667,-0.974666667,0.977,183.913,KNW03_Currents.csv
06/04/2024 16:00,9,1.124666667,-1.937333333,2.24,149.864,KNW03_Currents.csv
06/04/2024 17:00,9,1.329333333,-2.869333333,3.162,155.142,KNW03_Currents.csv
06/04/2024 18:00,9,1.242,-3.184,3.418,158.69,KNW03_Currents.csv
06/04/2024 19:00,9,1.079333333,-3.202666667,3.38,161.376,KNW03_Currents.csv
06/04/2024 20:00,9,1.295333333,-2.479333333,2.797,152.415,KNW03_Currents.csv
06/04/2024 21:00,9,0.829333333,-2.19,2.342,159.259,KNW03_Currents.csv
06/04/2024 22:00,9,0.751333333,-2.29,2.41,161.836,KNW03_Currents.csv
06/04/2024 23:00,9,0.466666667,-2.733333333,2.773,170.311,KNW03_Currents.csv
07/04/2024 00:00,9,1.342666667,-0.595333333,1.469,113.912,KNW04_Currents.csv
07/04/2024 01:00,9,0.689333333,-1.382,1.544,153.49,KNW04_Currents.csv
07/04/2024 02:00,9,0.792,-1.314666667,1.535,148.934,KNW04_Currents.csv
07/04/2024 03:00,9,0.929333333,-1.165333333,1.491,141.428,KNW04_Currents.csv
07/04/2024 04:00,9,0.634666667,-1.273333333,1.423,153.507,KNW04_Currents.csv
07/04/2024 05:00,9,0.784,-0.550666667,0.958,125.083,KNW04_Currents.csv
07/04/2024 06:00,9,0.472666667,-0.691333333,0.837,145.639,KNW04_Currents.csv
07/04/2024 07:00,9,0.211333333,-0.726666667,0.757,163.784,KNW04_Currents.csv
07/04/2024 08:00,9,0.087333333,-0.758,0.763,173.428,KNW04_Currents.csv
07/04/2024 09:00,9,0.346,-0.652666667,0.739,152.07,KNW04_Currents.csv
07/04/2024 10:00,9,0.594,-0.575333333,0.827,134.085,KNW04_Currents.csv
07/04/2024 11:00,9,0.92,-0.462,1.029,116.665,KNW04_Currents.csv
07/04/2024 12:00,9,0.741333333,-0.804666667,1.094,137.346,KNW04_Currents.csv
07/04/2024 13:00,9,-0.901333333,-1.33,1.607,214.125,KNW04_Currents.csv
07/04/2024 14:00,9,-2.205333333,-0.250666667,2.22,263.515,KNW04_Currents.csv
07/04/2024 15:00,9,-1.072,3.126666667,3.305,341.075,KNW04_Currents.csv
07/04/2024 16:00,9,0.644,7.246,7.275,5.079,KNW04_Currents.csv
07/04/2024 17:00,9,2.112666667,8.403333333,8.665,14.112,KNW04_Currents.csv
07/04/2024 18:00,9,1.666666667,6.736666667,6.94,13.896,KNW04_Currents.csv
07/04/2024 19:00,9,1.764666667,5.656666667,5.926,17.326,KNW04_Currents.csv
07/04/2024 20:00,9,2.199333333,3.644666667,4.257,31.108,KNW04_Currents.csv
07/04/2024 21:00,9,1.996666667,1.512666667,2.505,52.853,KNW04_Currents.csv
07/04/2024 22:00,9,1.389333333,-0.010666667,1.389,90.44,KNW04_Currents.csv
07/04/2024 23:00,9,0.414,-0.878,0.971,154.755,KNW04_Currents.csv
08/04/2024 00:00,9,0.336666667,1.394666667,1.435,13.571,KNW05_Currents.csv
08/04/2024 01:00,9,-0.065333333,0.535333333,0.539,353.042,KNW05_Currents.csv
08/04/2024 02:00,9,0.24,-0.279333333,0.368,139.331,KNW05_Currents.csv
08/04/2024 03:00,9,-0.221333333,-0.646666667,0.683,198.894,KNW05_Currents.csv
08/04/2024 04:00,9,0.214,-0.876,0.902,166.272,KNW05_Currents.csv
08/04/2024 05:00,9,0.012666667,-0.588,0.588,178.766,KNW05_Currents.csv
08/04/2024 06:00,9,0.252,-0.591333333,0.643,156.918,KNW05_Currents.csv
08/04/2024 07:00,9,0.446666667,-0.840666667,0.952,152.017,KNW05_Currents.csv
08/04/2024 08:00,9,0.555333333,-0.829333333,0.998,146.193,KNW05_Currents.csv
08/04/2024 09:00,9,0.655333333,-0.469333333,0.806,125.609,KNW05_Currents.csv
08/04/2024 10:00,9,0.167333333,-0.188666667,0.252,138.429,KNW05_Currents.csv
08/04/2024 11:00,9,-1.965333333,-0.244,1.98,262.923,KNW05_Currents.csv
08/04/2024 12:00,9,-2.402,0.72,2.508,286.686,KNW05_Currents.csv
08/04/2024 13:00,9,-1.973333333,2.84,3.458,325.207,KNW05_Currents.csv
08/04/2024 14:00,9,-2.977333333,3.548,4.632,319.998,KNW05_Currents.csv
08/04/2024 15:00,9,-2.530666667,3.212666667,4.09,321.772,KNW05_Currents.csv
08/04/2024 16:00,9,-1.311333333,4.305333333,4.501,343.06,KNW05_Currents.csv
08/04/2024 17:00,9,-1.241333333,4.258666667,4.436,343.749,KNW05_Currents.csv
08/04/2024 18:00,9,-0.856,3.494,3.597,346.234,KNW05_Currents.csv
08/04/2024 19:00,9,-0.402,2.55,2.581,351.041,KNW05_Currents.csv
08/04/2024 20:00,9,0.364666667,2.672666667,2.697,7.77,KNW05_Currents.csv
08/04/2024 21:00,9,0.692666667,2.112666667,2.223,18.152,KNW05_Currents.csv
08/04/2024 22:00,9,0.704666667,1.528,1.683,24.758,KNW05_Currents.csv
08/04/2024 23:00,9,0.076,1.748666667,1.75,2.489,KNW05_Currents.csv
09/04/2024 00:00,9,-0.673333333,2.821333333,2.901,346.577,KNW06_Currents.csv
09/04/2024 01:00,9,-0.554,2.174666667,2.244,345.708,KNW06_Currents.csv
09/04/2024 02:00,9,-0.228,1.059333333,1.084,347.854,KNW06_Currents.csv
09/04/2024 03:00,9,0.044,-0.35,0.353,172.835,KNW06_Currents.csv
09/04/2024 04:00,9,0.163333333,-0.878666667,0.894,169.47,KNW06_Currents.csv
09/04/2024 05:00,9,0.608,-0.61,0.861,135.094,KNW06_Currents.csv
09/04/2024 06:00,9,0.645333333,-0.318666667,0.72,116.28,KNW06_Currents.csv
09/04/2024 07:00,9,0.843333333,-0.061333333,0.846,94.16,KNW06_Currents.csv
09/04/2024 08:00,9,0.479333333,-0.282666667,0.556,120.528,KNW06_Currents.csv
09/04/2024 09:00,9,0.099333333,-0.468666667,0.479,168.033,KNW06_Currents.csv
09/04/2024 10:00,9,-0.032666667,-0.307333333,0.309,186.067,KNW06_Currents.csv
09/04/2024 11:00,9,-0.901333333,0.204666667,0.924,282.793,KNW06_Currents.csv
09/04/2024 12:00,9,-1.973333333,0.805333333,2.131,292.201,KNW06_Currents.csv
09/04/2024 13:00,9,-1.710666667,0.736666667,1.863,293.298,KNW06_Currents.csv
09/04/2024 14:00,9,-0.986,1.545333333,1.833,327.46,KNW06_Currents.csv
09/04/2024 15:00,9,-1.738666667,1.361333333,2.208,308.06,KNW06_Currents.csv
09/04/2024 16:00,9,-2.171333333,2.246666667,3.124,315.977,KNW06_Currents.csv
09/04/2024 17:00,9,-1.984,2.640666667,3.303,323.082,KNW06_Currents.csv
09/04/2024 18:00,9,-1.451333333,3.251333333,3.561,335.945,KNW06_Currents.csv
09/04/2024 19:00,9,-0.787333333,3.755333333,3.837,348.159,KNW06_Currents.csv
09/04/2024 20:00,9,0.134666667,3.820666667,3.823,2.019,KNW06_Currents.csv
09/04/2024 21:00,9,0.386,3.338,3.36,6.596,KNW06_Currents.csv
09/04/2024 22:00,9,0.174,4.822666667,4.826,2.066,KNW06_Currents.csv
09/04/2024 23:00,9,0.506666667,4.455333333,4.484,6.488,KNW06_Currents.csv
10/04/2024 00:00,9,-0.416666667,-1.831333333,1.878,192.818,KNW06_Currents.csv
10/04/2024 01:00,9,-0.674666667,-0.985333333,1.194,214.4,KNW06_Currents.csv
10/04/2024 02:00,9,-0.029333333,-0.703333333,0.704,182.388,KNW06_Currents.csv
10/04/2024 03:00,9,-0.616666667,-0.864666667,1.062,215.496,KNW06_Currents.csv
10/04/2024 04:00,9,-0.754666667,-0.522,0.918,235.329,KNW06_Currents.csv
10/04/2024 05:00,9,0.299333333,-0.631333333,0.699,154.633,KNW06_Currents.csv
10/04/2024 06:00,9,0.218666667,-1.006,1.029,167.737,KNW06_Currents.csv
10/04/2024 07:00,9,0.08,-0.946666667,0.95,175.17,KNW06_Currents.csv
10/04/2024 08:00,9,-0.185333333,-1.386666667,1.399,187.613,KNW06_Currents.csv
10/04/2024 09:00,9,-0.418,-1.075333333,1.154,201.242,KNW06_Currents.csv
10/04/2024 10:00,9,-0.906,-1.101333333,1.426,219.442,KNW06_Currents.csv
10/04/2024 11:00,9,-1.218666667,-1.089333333,1.635,228.207,KNW06_Currents.csv
10/04/2024 12:00,9,-1.068,-1.024666667,1.48,226.186,KNW06_Currents.csv
10/04/2024 13:00,9,-0.855333333,-1.409333333,1.649,211.254,KNW06_Currents.csv
10/04/2024 14:00,9,-0.664,-1.096666667,1.282,211.194,KNW06_Currents.csv
10/04/2024 15:00,9,-0.570666667,-0.755333333,0.947,217.072,KNW06_Currents.csv
10/04/2024 16:00,9,-0.993333333,-0.999333333,1.409,224.827,KNW06_Currents.csv
10/04/2024 17:00,9,-1.227333333,-0.190666667,1.242,261.17,KNW06_Currents.csv
10/04/2024 18:00,9,-0.668,-0.036,0.669,266.915,KNW06_Currents.csv
10/04/2024 19:00,9,-1.674,-0.26,1.694,261.172,KNW06_Currents.csv
10/04/2024 20:00,9,-0.986,-0.224,1.011,257.201,KNW06_Currents.csv
10/04/2024 21:00,9,-0.65,-0.534666667,0.842,230.561,KNW06_Currents.csv
10/04/2024 22:00,9,-0.768,-0.004666667,0.768,269.652,KNW06_Currents.csv
10/04/2024 23:00,9,-0.834,0.221333333,0.863,284.863,KNW06_Currents.csv
02/05/2024 00:00,9,0.562542373,-0.685762712,0.887,140.637,KNW02_Currents.csv
02/05/2024 01:00,9,1.473728814,-0.267118644,1.498,100.274,KNW02_Currents.csv
02/05/2024 02:00,9,1.096610169,-0.194915254,1.114,100.079,KNW02_Currents.csv
02/05/2024 03:00,9,0.702372881,0.640847458,0.951,47.623,KNW02_Currents.csv
02/05/2024 04:00,9,0.572711864,-0.607118644,0.835,136.67,KNW02_Currents.csv
02/05/2024 05:00,9,0.994067797,-0.597288136,1.16,121.0,KNW02_Currents.csv
02/05/2024 06:00,9,0.097966102,-0.761186441,0.767,172.666,KNW02_Currents.csv
02/05/2024 07:00,9,0.305762712,0.521694915,0.605,30.374,KNW02_Currents.csv
02/05/2024 08:00,9,0.156440678,-0.072711864,0.173,114.928,KNW02_Currents.csv
02/05/2024 09:00,9,-0.271186441,-0.508474576,0.576,208.072,KNW02_Currents.csv
02/05/2024 10:00,9,-0.169830508,0.279152542,0.327,328.685,KNW02_Currents.csv
02/05/2024 11:00,9,-0.849152542,1.947457627,2.125,336.441,KNW02_Currents.csv
02/05/2024 12:00,9,-0.744915254,1.334745763,1.529,330.834,KNW02_Currents.csv
02/05/2024 13:00,9,-0.191186441,3.477288136,3.483,356.853,KNW02_Currents.csv
02/05/2024 14:00,9,-0.768813559,4.058983051,4.131,349.275,KNW02_Currents.csv
02/05/2024 15:00,9,-1.009491525,4.627457627,4.736,347.694,KNW02_Currents.csv
02/05/2024 16:00,9,0.848135593,6.153728814,6.212,7.847,KNW02_Currents.csv
02/05/2024 17:00,9,0.883220339,7.407118644,7.46,6.8,KNW02_Currents.csv
02/05/2024 18:00,9,2.224237288,7.46,7.785,16.602,KNW02_Currents.csv
02/05/2024 19:00,9,1.298305085,6.214745763,6.349,11.8,KNW02_Currents.csv
02/05/2024 20:00,9,2.699661017,5.602711864,6.219,25.727,KNW02_Currents.csv
02/05/2024 21:00,9,3.110508475,5.009322034,5.896,31.838,KNW02_Currents.csv
02/05/2024 22:00,9,3.247966102,4.177627119,5.292,37.864,KNW02_Currents.csv
02/05/2024 23:00,9,2.903559322,3.972881356,4.921,36.161,KNW02_Currents.csv
03/05/2024 00:00,9,1.139491525,-2.270508475,2.54,153.349,KNW02_Currents.csv
03/05/2024 01:00,9,0.83,-2.001016949,2.166,157.472,KNW02_Currents.csv
03/05/2024 02:00,9,0.406949153,-2.045423729,2.086,168.748,KNW02_Currents.csv
03/05/2024 03:00,9,0.180338983,-2.26559322,2.273,175.449,KNW02_Currents.csv
03/05/2024 04:00,9,0.602033898,-2.264067797,2.343,165.109,KNW02_Currents.csv
03/05/2024 05:00,9,0.221694915,-2.361525424,2.372,174.637,KNW02_Currents.csv
03/05/2024 06:00,9,-0.450338983,-2.138135593,2.185,191.894,KNW02_Currents.csv
03/05/2024 07:00,9,0.238644068,-2.429491525,2.441,174.39,KNW02_Currents.csv
03/05/2024 08:00,9,0.370677966,-2.606949153,2.633,171.907,KNW02_Currents.csv
03/05/2024 09:00,9,-0.140677966,-1.800169492,1.806,184.468,KNW02_Currents.csv
03/05/2024 10:00,9,0.115762712,-2.76779661,2.77,177.605,KNW02_Currents.csv
03/05/2024 11:00,9,0.112033898,-3.21559322,3.218,178.005,KNW02_Currents.csv
03/05/2024 12:00,9,0.976440678,-2.940338983,3.098,161.629,KNW02_Currents.csv
03/05/2024 13:00,9,-0.224237288,-3.235084746,3.243,183.965,KNW02_Currents.csv
03/05/2024 14:00,9,0.150677966,-2.903050847,2.907,177.029,KNW02_Currents.csv
03/05/2024 15:00,9,0.371186441,-3.479322034,3.499,173.911,KNW02_Currents.csv
03/05/2024 16:00,9,0.211186441,-2.288644068,2.298,174.728,KNW02_Currents.csv
03/05/2024 17:00,9,0.307627119,-3.188983051,3.204,174.49,KNW02_Currents.csv
03/05/2024 18:00,9,-0.473050847,-2.520338983,2.564,190.63,KNW02_Currents.csv
03/05/2024 19:00,9,-0.291355932,-3.498474576,3.511,184.761,KNW02_Currents.csv
03/05/2024 20:00,9,-0.297966102,-1.854067797,1.878,189.13,KNW02_Currents.csv
03/05/2024 21:00,9,-0.70559322,-3.481525424,3.552,191.457,KNW02_Currents.csv
03/05/2024 22:00,9,-0.3,-1.600169492,1.628,190.619,KNW02_Currents.csv
03/05/2024 23:00,9,-0.55220339,-1.893728814,1.973,196.256,KNW02_Currents.csv
04/05/2024 00:00,9,0.197333333,0.184666667,0.27,46.899,KNW03_Currents.csv
04/05/2024 01:00,9,-0.018,0.069333333,0.072,345.446,KNW03_Currents.csv
04/05/2024 02:00,9,0.002666667,0.393333333,0.393,0.388,KNW03_Currents.csv
04/05/2024 03:00,9,0.258666667,0.168666667,0.309,56.893,KNW03_Currents.csv
04/05/2024 04:00,9,0.292,0.440666667,0.529,33.53,KNW03_Currents.csv
04/05/2024 05:00,9,0.360666667,0.958,1.024,20.63,KNW03_Currents.csv
04/05/2024 06:00,9,-1.908,0.756,2.052,291.615,KNW03_Currents.csv
04/05/2024 07:00,9,-1.056666667,1.142666667,1.556,317.239,KNW03_Currents.csv
04/05/2024 08:00,9,0.358,1.838,1.873,11.022,KNW03_Currents.csv
04/05/2024 09:00,9,0.152,1.549333333,1.557,5.603,KNW03_Currents.csv
04/05/2024 10:00,9,0.275333333,0.753333333,0.802,20.077,KNW03_Currents.csv
04/05/2024 11:00,9,0.466666667,0.264666667,0.536,60.441,KNW03_Currents.csv
04/05/2024 12:00,9,0.494666667,0.496,0.701,44.923,KNW03_Currents.csv
04/05/2024 13:00,9,-0.071333333,0.329333333,0.337,347.779,KNW03_Currents.csv
04/05/2024 14:00,9,-0.842,0.252,0.879,286.662,KNW03_Currents.csv
04/05/2024 15:00,9,0.038666667,-0.876666667,0.878,177.475,KNW03_Currents.csv
